triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Gawler Ranges', 'LOCATED_IN', 'Far North');False;;True;[('Gawler Ranges', 'LOCATED_IN', 'Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'South Australia')]
('Gawler Ranges', 'LOCATED_IN', 'Adelaide');False;;True;[('Gawler Ranges', 'LOCATED_IN', 'Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'South Australia')]
('Gawler Ranges', 'LOCATED_IN', 'Wudinna');False;;True;"[('Gawler Ranges', 'LOCATED_IN', 'Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'directions', 'Approx. 40km from Minnipa & Wudinna townships'), ('Gawler Ranges National Park', 'LOCATED_IN', 'Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'LOCATED_IN', 'South Australia'), ('Gawler Ranges National Park', 'significant place', 'Wudinna'), ('Gawler Ranges National Park', 'directions', 'Approx. 40km from Minnipa &amp; Wudinna townships ')]"
('Andrew Brody', 'BORN_ON', '03/05/1995');True;[('Andrew Brody', 'BORN_ON', '03/05/1995')];True;[('Andrew Brody', 'BORN_ON', '03/05/1995')]
('Andrew Brody', 'BORN_IN', 'Orlando');True;[('Andrew Brody', 'BORN_IN', 'Orlando')];True;[('Andrew Brody', 'BORN_IN', 'Orlando'), ('Andrew Brody', 'place of birth', 'Orlando'), ('Andrew Brody', 'PLAYS_FOR', 'Orlando City U-23'), ('Andrew Brody', 'member of sports team', 'Orlando City U-23')]
('Andrew Brody', 'HAS_NATIONALITY', 'American');True;[('Andrew Brody', 'HAS_NATIONALITY', 'American')];True;[('Andrew Brody', 'HAS_NATIONALITY', 'American'), ('Andrew Brody', 'description', 'American soccer player')]
('Andrew Brody', 'PLAYS_FOR', 'Real Salt Lake');False;;True;"[('Andrew Brody', 'PLAYS_FOR', 'Orlando City U-23'), ('Andrew Brody', 'PLAYS_FOR', 'Real Monarchs'), ('Andrew Brody', 'PLAYS_FOR', ""Louisville Cardinals men's soccer"")]"
('Lucius Virius Lupus Iulianus', 'HAS_OCCUPATION', 'military officer');False;;True;[('Lucius Virius Lupus Julianus', 'HAS_OCCUPATION', 'politician'), ('Lucius Virius Lupus Julianus', 'occupation', 'politician')]
('Lucius Virius Lupus Iulianus', 'HAS_OCCUPATION', 'senator');False;;True;[('Lucius Virius Lupus Julianus', 'HAS_OCCUPATION', 'politician'), ('Lucius Virius Lupus Julianus', 'occupation', 'politician'), ('Lucius Virius Lupus Julianus', 'HAS_POSITION', 'ancient Roman senator'), ('Lucius Virius Lupus Julianus', 'position held', 'ancient Roman senator')]
('Lucius Virius Lupus Iulianus', 'HAS_OCCUPATION', 'consul ordinarius');False;;True;[('Lucius Virius Lupus Julianus', 'HAS_OCCUPATION', 'politician'), ('Lucius Virius Lupus Julianus', 'occupation', 'politician')]
('Lucius Virius Lupus Iulianus', 'HAS_NATIONALITY', 'Roman');False;;True;[('Lucius Virius Lupus Julianus', 'HAS_POSITION', 'Roman consul'), ('Lucius Virius Lupus Julianus', 'position held', 'Roman consul'), ('Lucius Virius Lupus Julianus', 'time period', 'High Roman Empire'), ('Lucius Virius Lupus Julianus', 'HAS_NATIONALITY', 'Ancient Rome'), ('Lucius Virius Lupus Julianus', 'HAS_POSITION', 'ancient Roman senator'), ('Lucius Virius Lupus Julianus', 'position held', 'ancient Roman senator')]
"('Shanxi Normal University Affiliated High School', 'LOCATED_IN', ""Xi'an"")";False;;True;"[('High School Affiliated to Shaanxi Normal University', 'LOCATED_IN', ""People's Republic of China""), ('High School Affiliated to Shaanxi Normal University', 'LOCATED_IN', 'Yanta District'), ('High School Affiliated to Shaanxi Normal University', 'LOCATED_IN', 'Yanta District'), ('High School Affiliated to Shaanxi Normal University', 'description', ""A complete secondary school in Xi'an"")]"
('Shanxi Normal University Affiliated High School', 'ESTABLISHED_IN', '1910');False;;True;[('High School Affiliated to Shaanxi Normal University', 'inception', '1910')]
('Kindrum Lough', 'LOCATED_IN', 'County Donegal');True;[('Kindrum Lough', 'LOCATED_IN', 'County Donegal'), ('Kindrum Lough', 'LOCATED_IN', 'County Donegal')];True;[('Kindrum Lough', 'description', 'lake in County Donegal, Ireland'), ('Kindrum Lough', 'LOCATED_IN', 'Ireland'), ('Kindrum Lough', 'LOCATED_IN', 'County Donegal'), ('Kindrum Lough', 'LOCATED_IN', 'County Donegal'), ('Kindrum Lough', 'located in the administrative territorial entity', 'County Donegal'), ('Kindrum Lough', 'historic county', 'County Donegal')]
('Kindrum Lough', 'LOCATED_IN', 'Fanad Peninsula');False;;True;[('Kindrum Lough', 'LOCATED_IN', 'Ireland'), ('Kindrum Lough', 'LOCATED_IN', 'County Donegal'), ('Kindrum Lough', 'LOCATED_IN', 'County Donegal')]
('Jānis Alksnis', 'BORN_ON', '07/12/1869');True;[('Jānis Alksnis', 'BORN_ON', '07/12/1869')];True;[('Jānis Alksnis', 'BORN_ON', '07/12/1869')]
('Jānis Alksnis', 'DIED_ON', '09/01/1939');True;[('Jānis Alksnis', 'DIED_ON', '09/01/1939')];True;[('Jānis Alksnis', 'DIED_ON', '09/01/1939')]
('Jānis Alksnis', 'HAS_NATIONALITY', 'Latvian');True;[('Jānis Alksnis', 'HAS_NATIONALITY', 'Latvia')];True;[('Jānis Alksnis', 'description', 'Latvian architect'), ('Jānis Alksnis', 'HAS_NATIONALITY', 'Latvia'), ('Jānis Alksnis', 'country of citizenship', 'Latvia')]
('Jānis Alksnis', 'BORN_IN', 'Taurene parish, Latvia');True;[('Jānis Alksnis', 'BORN_IN', 'Taurene Parish')];True;[('Jānis Alksnis', 'BORN_IN', 'Taurene Parish'), ('Jānis Alksnis', 'place of birth', 'Taurene Parish'), ('Jānis Alksnis', 'HAS_NATIONALITY', 'Latvia'), ('Jānis Alksnis', 'country of citizenship', 'Latvia')]
('Jānis Alksnis', 'WORKED_IN', 'Riga');False;;True;[('Jānis Alksnis', 'DIED_IN', 'Riga'), ('Jānis Alksnis', 'place of death', 'Riga')]
('Session One', 'OCCURS_IN', 'Pompano Beach');False;;False;
('Flyboard World Cup', 'USES', 'Jetboard');False;;False;
('Session One', 'USES', 'Jetboard');False;;False;
('Li Zicheng', 'BORN_ON', '05/1959');True;[('Li Zicheng', 'BORN_ON', '1959')];True;[('Li Zicheng', 'BORN_ON', '1959'), ('Li Zicheng', 'date of birth', '1959'), ('Li Zicheng', 'BORN_ON', '22/09/1606')]
('Li Zicheng', 'HAS_NATIONALITY', 'Chinese');True;[('Li Zicheng', 'HAS_NATIONALITY', 'Chinese'), ('Li Zicheng', 'HAS_NATIONALITY', 'Chinese')];True;"[('Li Zicheng', 'HAS_NATIONALITY', 'Chinese'), ('Li Zicheng', 'HAS_NATIONALITY', 'Shun dynasty'), ('Li Zicheng', 'DESCRIBED_BY', ""Eminent Chinese of the Ch'ing Period""), ('Li Zicheng', 'described by source', ""Eminent Chinese of the Ch'ing Period""), ('Li Zicheng', 'HAS_NATIONALITY', 'Qing dynasty'), ('Li Zicheng', 'HAS_NATIONALITY', 'Ming dynasty'), ('Li Zicheng', 'HAS_NATIONALITY', 'Chinese'), ('Li Zicheng', 'description', 'Chinese distance runner')]"
('Li Zicheng', 'WORKS_FOR', 'Huaihua');False;;False;
('Li Zicheng', 'INVESTIGATED_FOR', 'Investigation by Hunan Commission for Discipline Inspection');False;;True;[('Li Zicheng', 'HAS_SURNAME', 'Li'), ('Li Zicheng', 'family name', 'Li')]
('Mohammed Rabee', 'HAS_NATIONALITY', 'Saudi');True;[('Mohammed Rabee', 'HAS_NATIONALITY', 'Saudi')];True;[('Mohammed Rabee', 'BORN_IN', 'Saudi Arabia'), ('Mohammed Rabee', 'place of birth', 'Saudi Arabia'), ('Mohammed Rabee', 'HAS_NATIONALITY', 'Saudi'), ('Mohammed Rabee', 'country of citizenship', 'Saudi Arabia')]
('Mohammed Rabee', 'BORN_ON', '10/05/1982');True;[('Mohammed Rabee', 'BORN_ON', '10/05/1982')];True;[('Mohammed Rabee', 'BORN_ON', '10/05/1982')]
('Gaurika Singh', 'BORN_ON', '26/11/2002');True;[('Gaurika Singh', 'BORN_ON', '26/11/2002')];True;[('Gaurika Singh', 'BORN_ON', '26/11/2002')]
('Gaurika Singh', 'REPRESENTS', 'Nepal');False;;True;[('Gaurika Singh', 'description', 'Nepalese swimmer'), ('Gaurika Singh', 'HAS_NATIONALITY', 'Nepal'), ('Gaurika Singh', 'country of citizenship', 'Nepal'), ('Gaurika Singh', 'languages spoken, written or signed', 'Nepali'), ('Gaurika Singh', 'country for sport', 'Nepal')]
('Gaurika Singh', 'PARTICIPATED_IN', '2019 South Asian Games');False;;True;"[('Gaurika Singh', 'PARTICIPATED_IN', ""swimming at the 2016 Summer Olympics – women's 100 metre backstroke""), ('Gaurika Singh', 'PARTICIPATED_IN', ""swimming at the 2020 Summer Olympics – women's 100 metre freestyle"")]"
('Gaurika Singh', 'PARTICIPATED_IN', '2016 South Asian Games');False;;True;"[('Gaurika Singh', 'PARTICIPATED_IN', ""swimming at the 2016 Summer Olympics – women's 100 metre backstroke""), ('Gaurika Singh', 'PARTICIPATED_IN', ""swimming at the 2020 Summer Olympics – women's 100 metre freestyle"")]"
('Gaurika Singh', 'PARTICIPATED_IN', '2016 Summer Olympics');True;"[('Gaurika Singh', 'PARTICIPATED_IN', ""swimming at the 2016 Summer Olympics – women's 100 metre backstroke"")]";True;"[('Gaurika Singh', 'PARTICIPATED_IN', ""swimming at the 2016 Summer Olympics – women's 100 metre backstroke""), ('Gaurika Singh', 'participant in', ""swimming at the 2016 Summer Olympics – women's 100 metre backstroke""), ('Gaurika Singh', 'PARTICIPATED_IN', ""swimming at the 2020 Summer Olympics – women's 100 metre freestyle"")]"
('2016 Summer Olympics', 'OCCURS_IN', 'Rio de Janeiro');False;;False;
('Gaurika Singh', 'WON_AWARD', 'Forbes 30 Under 30 Asia 2021 Entertainment and Sports list');False;;False;
('Michel Paul Bernheim', 'BORN_ON', '17/01/1908');True;[('Michel Bernheim', 'BORN_ON', '17/01/1908')];True;[('Michel Bernheim', 'BORN_ON', '17/01/1908')]
('Michel Paul Bernheim', 'BORN_IN', 'Paris');True;[('Michel Bernheim', 'BORN_IN', '8th arrondissement of Paris')];True;[('Michel Bernheim', 'BORN_IN', '8th arrondissement of Paris'), ('Michel Bernheim', 'place of birth', '8th arrondissement of Paris'), ('Michel Bernheim', 'DIED_IN', '14th arrondissement of Paris'), ('Michel Bernheim', 'place of death', '14th arrondissement of Paris')]
('Michel Paul Bernheim', 'DIED_ON', '20/04/1985');True;[('Michel Bernheim', 'DIED_ON', '20/04/1985')];True;[('Michel Bernheim', 'DIED_ON', '20/04/1985')]
('Michel Paul Bernheim', 'HAS_NATIONALITY', 'French');True;[('Michel Bernheim', 'HAS_NATIONALITY', 'French')];True;[('Michel Bernheim', 'HAS_NATIONALITY', 'French'), ('Michel Bernheim', 'languages spoken, written or signed', 'French'), ('Michel Bernheim', 'description', 'French film director (1908–1985)')]
('Apollonius of Chalcedon', 'INVITED_BY', 'Antoninus Pius');False;;True;[('Apollonius of Chalcedon', 'description', 'philosophy tutor to the son of the emperor Antoninus Pius')]
('Apollonius of Chalcedon', 'TEACHES', 'Marcus Aurelius');False;;False;
('Apollonius of Chalcedon', 'TEACHES', 'Lucius Verus');False;;False;
('Apollonius of Chalcedon', 'MENTIONED_IN', 'Meditations');False;;False;
('Apollonius of Chalcedon', 'MENTIONED_BY', 'Lucian');False;;False;
('Apollonius of Chalcedon', 'MENTIONED_BY', 'Demonax');False;;False;
('Apollonius of Chalcedon', 'BORN_IN', 'Chalcis');False;;False;
('Apollonius of Chalcedon', 'BORN_IN', 'Nicomedia');False;;False;
('2016 Arizona Democratic presidential primary', 'OCCURS_ON', '22/03/2016');True;[('2016 Arizona Democratic primary', 'OCCURS_ON', '22/03/2016')];True;[('2016 Arizona Democratic primary', 'OCCURS_ON', '22/03/2016')]
('2016 Arizona Democratic presidential primary', 'LOCATED_IN', 'Arizona');False;;True;[('2016 Arizona Democratic primary', 'alternative label', 'Arizona Democratic primary, 2016'), ('2016 Arizona Democratic primary', 'label', '2016 Arizona Democratic primary'), ('2016 Arizona Democratic primary', 'applies to jurisdiction', 'Arizona'), ('2016 Arizona Democratic primary', 'LOCATED_IN', 'United States'), ('2016 Arizona Democratic primary', 'Commons category', 'Arizona Democratic primary, 2016'), ('2016 Arizona Democratic primary', 'follows', '2012 United States presidential election in Arizona'), ('2016 Arizona Democratic primary', 'followed by', '2020 Arizona Democratic primary')]
('2016 Arizona Democratic presidential primary', 'OCCURS_IN', 'United States');False;;True;[('2016 Arizona Democratic primary', 'LOCATED_IN', 'United States'), ('2016 Arizona Democratic primary', 'country', 'United States'), ('2016 Arizona Democratic primary', 'follows', '2012 United States presidential election in Arizona')]
('Seppo Ilmari Linnainmaa', 'BORN_ON', '28/09/1945');True;[('Seppo Linnainmaa', 'BORN_ON', '1945')];True;[('Seppo Linnainmaa', 'BORN_ON', '1945'), ('Seppo Linnainmaa', 'date of birth', '1945')]
('Seppo Ilmari Linnainmaa', 'BORN_IN', 'Pori');True;[('Seppo Linnainmaa', 'BORN_IN', 'Pori')];True;[('Seppo Linnainmaa', 'BORN_IN', 'Pori'), ('Seppo Linnainmaa', 'place of birth', 'Pori')]
('Seppo Ilmari Linnainmaa', 'HAS_NATIONALITY', 'Finnish');False;;True;[('Seppo Linnainmaa', 'HAS_NATIONALITY', 'Finland'), ('Seppo Linnainmaa', 'languages spoken, written or signed', 'Finnish'), ('Seppo Linnainmaa', 'description', 'Finnish mathematician')]
('Seppo Ilmari Linnainmaa', 'STUDIED_AT', 'University of Helsinki');False;;True;[('Seppo Linnainmaa', 'EDUCATED_AT', 'University of Helsinki'), ('Seppo Linnainmaa', 'educated at', 'University of Helsinki'), ('Seppo Linnainmaa', 'WORKS_AT', 'University of Helsinki'), ('Seppo Linnainmaa', 'employer', 'University of Helsinki')]
('Seppo Ilmari Linnainmaa', 'MEMBER_OF', 'University of Helsinki');False;;True;[('Seppo Linnainmaa', 'EDUCATED_AT', 'University of Helsinki'), ('Seppo Linnainmaa', 'educated at', 'University of Helsinki'), ('Seppo Linnainmaa', 'WORKS_AT', 'University of Helsinki'), ('Seppo Linnainmaa', 'employer', 'University of Helsinki')]
('Helen Irene Battle', 'BORN_ON', '31/08/1903');True;[('Helen Battle', 'BORN_ON', '31/08/1903')];True;[('Helen Battle', 'BORN_ON', '31/08/1903')]
('Helen Irene Battle', 'DIED_ON', '17/06/1994');True;[('Helen Battle', 'DIED_ON', '17/06/1994')];True;[('Helen Battle', 'DIED_ON', '17/06/1994')]
('Helen Irene Battle', 'HAS_OCCUPATION', 'Ichthyologist');True;[('Helen Battle', 'HAS_OCCUPATION', 'ichthyologist'), ('Helen Battle', 'occupation', 'ichthyologist')];True;[('Helen Battle', 'HAS_OCCUPATION', 'zoologist'), ('Helen Battle', 'occupation', 'zoologist'), ('Helen Battle', 'HAS_OCCUPATION', 'biologist'), ('Helen Battle', 'occupation', 'biologist'), ('Helen Battle', 'HAS_OCCUPATION', 'marine biologist'), ('Helen Battle', 'occupation', 'marine biologist'), ('Helen Battle', 'HAS_OCCUPATION', 'ichthyologist'), ('Helen Battle', 'occupation', 'ichthyologist')]
('Helen Irene Battle', 'HAS_OCCUPATION', 'Marine Biologist');True;[('Helen Battle', 'HAS_OCCUPATION', 'biologist'), ('Helen Battle', 'occupation', 'biologist'), ('Helen Battle', 'HAS_OCCUPATION', 'marine biologist'), ('Helen Battle', 'occupation', 'marine biologist')];True;[('Helen Battle', 'HAS_OCCUPATION', 'zoologist'), ('Helen Battle', 'occupation', 'zoologist'), ('Helen Battle', 'HAS_OCCUPATION', 'biologist'), ('Helen Battle', 'occupation', 'biologist'), ('Helen Battle', 'HAS_OCCUPATION', 'marine biologist'), ('Helen Battle', 'occupation', 'marine biologist'), ('Helen Battle', 'HAS_OCCUPATION', 'ichthyologist'), ('Helen Battle', 'occupation', 'ichthyologist'), ('Helen Battle', 'description', 'Canadian marine biologist (1903-1994)')]
('Helen Irene Battle', 'HAS_OCCUPATION', 'Zoologist');True;[('Helen Battle', 'HAS_OCCUPATION', 'zoologist'), ('Helen Battle', 'occupation', 'zoologist')];True;[('Helen Battle', 'HAS_OCCUPATION', 'zoologist'), ('Helen Battle', 'occupation', 'zoologist'), ('Helen Battle', 'HAS_OCCUPATION', 'biologist'), ('Helen Battle', 'occupation', 'biologist'), ('Helen Battle', 'HAS_OCCUPATION', 'marine biologist'), ('Helen Battle', 'occupation', 'marine biologist'), ('Helen Battle', 'HAS_OCCUPATION', 'ichthyologist'), ('Helen Battle', 'occupation', 'ichthyologist')]
('Helen Irene Battle', 'HAS_OCCUPATION', 'Embryologist');False;;True;[('Helen Battle', 'HAS_OCCUPATION', 'zoologist'), ('Helen Battle', 'occupation', 'zoologist'), ('Helen Battle', 'HAS_OCCUPATION', 'biologist'), ('Helen Battle', 'occupation', 'biologist'), ('Helen Battle', 'HAS_OCCUPATION', 'marine biologist'), ('Helen Battle', 'occupation', 'marine biologist'), ('Helen Battle', 'HAS_OCCUPATION', 'ichthyologist'), ('Helen Battle', 'occupation', 'ichthyologist')]
('Helen Irene Battle', 'STUDIED_AT', 'University of Toronto');False;;True;[('Helen Battle', 'EDUCATED_AT', 'University of Toronto'), ('Helen Battle', 'educated at', 'University of Toronto')]
('Helen Irene Battle', 'WORKS_AT', 'University of Western Ontario');True;[('Helen Battle', 'WORKS_AT', 'Western University')];True;[('Helen Battle', 'WORKS_AT', 'Western University'), ('Helen Battle', 'employer', 'Western University')]
('XHATM-FM', 'OWNED_BY', 'Cadena RASA');False;;False;
('XHATM-FM', 'BROADCASTS', 'Radio Fórmula');False;;False;
('XHATM-FM', 'BROADCASTS_IN', 'Morelia');False;;True;[('XHATM-FM', 'LOCATED_IN', 'Morelia'), ('XHATM-FM', 'LOCATED_IN', 'Morelia'), ('XHATM-FM', 'located in the administrative territorial entity', 'Morelia'), ('XHATM-FM', 'description', 'Radio station in Morelia, Michoacán')]
('Champdor-Corcelles', 'CONTAINS', 'Champdor');False;;True;"[('Champdor-Corcelles', 'office held by head of government', 'Mayor of Champdor-Corcelles'), ('Champdor-Corcelles', 'REPLACES', 'Champdor'), ('Champdor-Corcelles', 'replaces', 'Champdor'), ('Champdor-Corcelles', 'official name', 'Champdor-Corcelles '), ('Champdor-Corcelles', 'category for maps or plans', 'Category:Maps of Champdor-Corcelles'), ('Champdor-Corcelles', 'label', 'Champdor-Corcelles'), ('Champdor-Corcelles', 'NAMED_AFTER', 'Champdor'), ('Champdor-Corcelles', 'named after', 'Champdor'), ('Champdor-Corcelles', ""topic's main category"", 'Category:Champdor-Corcelles'), ('Champdor-Corcelles', 'Commons category', 'Champdor-Corcelles'), ('Champdor-Corcelles', 'pronunciation audio', 'https://commons.wikimedia.org/wiki/File:LL-Q150_(fra)-Beno%C3%AEt_Prieur-Champdor-Corcelles.wav'), ('Champdor-Corcelles', 'HAS_WEBSITE', 'http://champdor-corcelles.jimdo.com'), ('Champdor-Corcelles', 'official website', 'http://champdor-corcelles.jimdo.com')]"
('Champdor-Corcelles', 'CONTAINS', 'Corcelles');False;;True;"[('Champdor-Corcelles', 'office held by head of government', 'Mayor of Champdor-Corcelles'), ('Champdor-Corcelles', 'official name', 'Champdor-Corcelles '), ('Champdor-Corcelles', 'category for maps or plans', 'Category:Maps of Champdor-Corcelles'), ('Champdor-Corcelles', 'label', 'Champdor-Corcelles'), ('Champdor-Corcelles', 'NAMED_AFTER', 'Corcelles'), ('Champdor-Corcelles', 'named after', 'Corcelles'), ('Champdor-Corcelles', ""topic's main category"", 'Category:Champdor-Corcelles'), ('Champdor-Corcelles', 'REPLACES', 'Corcelles'), ('Champdor-Corcelles', 'replaces', 'Corcelles'), ('Champdor-Corcelles', 'Commons category', 'Champdor-Corcelles'), ('Champdor-Corcelles', 'pronunciation audio', 'https://commons.wikimedia.org/wiki/File:LL-Q150_(fra)-Beno%C3%AEt_Prieur-Champdor-Corcelles.wav'), ('Champdor-Corcelles', 'HAS_WEBSITE', 'http://champdor-corcelles.jimdo.com'), ('Champdor-Corcelles', 'official website', 'http://champdor-corcelles.jimdo.com')]"
('Champdor-Corcelles', 'ESTABLISHED_ON', '01/01/2016');False;;False;
('Johannes Johannesen', 'BORN_ON', '01/03/1997');True;[('Johannes Johannesen', 'BORN_ON', '01/03/1997')];True;[('Johannes Johannesen', 'BORN_ON', '01/03/1997')]
('Johannes Johannesen', 'HAS_NATIONALITY', 'Norwegian');True;[('Johannes Johannesen', 'HAS_NATIONALITY', 'Norwegian')];True;[('Johannes Johannesen', 'HAS_NATIONALITY', 'Kingdom of Denmark'), ('Johannes Johannesen', 'HAS_NATIONALITY', 'Norwegian'), ('Johannes Johannesen', 'description', 'Norwegian ice hockey player (1997-)')]
