triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Warren Nature Reserve', 'CONTAINS', 'Badgers');False;;True;[('Warren Nature Reserve', 'comment', 'Warren Nature Reserve is a 2.3 hectares (5.7 acres) Local Nature Reserve in Wooburn in Buckinghamshire. It is owned by Wycombe District Council and managed by the council together with Wooburn and Bourne End parish council. The River Wye runs along the north-west border of the site, providing a habitat for birds such as mallards, herons and kingfishers. The reserve is wooded with a variety of trees such as ash, lime and oak. Animals include badgers, voles, grass snakes, muntjac deer and bats. There is access from Wooburn Park and the road called Wooburn Manor Park'), ('Warren Nature Reserve', 'abstract', 'Warren Nature Reserve is a 2.3 hectares (5.7 acres) Local Nature Reserve in Wooburn in Buckinghamshire. It is owned by Wycombe District Council and managed by the council together with Wooburn and Bourne End parish council. The River Wye runs along the north-west border of the site, providing a habitat for birds such as mallards, herons and kingfishers. The reserve is wooded with a variety of trees such as ash, lime and oak. Animals include badgers, voles, grass snakes, muntjac deer and bats. There is access from Wooburn Park and the road called Wooburn Manor Park Wikimedia Commons has media related to Warren Nature Reserve.')]
('Warren Nature Reserve', 'CONTAINS', 'Voles');False;;True;[('Warren Nature Reserve', 'comment', 'Warren Nature Reserve is a 2.3 hectares (5.7 acres) Local Nature Reserve in Wooburn in Buckinghamshire. It is owned by Wycombe District Council and managed by the council together with Wooburn and Bourne End parish council. The River Wye runs along the north-west border of the site, providing a habitat for birds such as mallards, herons and kingfishers. The reserve is wooded with a variety of trees such as ash, lime and oak. Animals include badgers, voles, grass snakes, muntjac deer and bats. There is access from Wooburn Park and the road called Wooburn Manor Park'), ('Warren Nature Reserve', 'abstract', 'Warren Nature Reserve is a 2.3 hectares (5.7 acres) Local Nature Reserve in Wooburn in Buckinghamshire. It is owned by Wycombe District Council and managed by the council together with Wooburn and Bourne End parish council. The River Wye runs along the north-west border of the site, providing a habitat for birds such as mallards, herons and kingfishers. The reserve is wooded with a variety of trees such as ash, lime and oak. Animals include badgers, voles, grass snakes, muntjac deer and bats. There is access from Wooburn Park and the road called Wooburn Manor Park Wikimedia Commons has media related to Warren Nature Reserve.')]
('Warren Nature Reserve', 'CONTAINS', 'Grass Snakes');False;;True;[('Warren Nature Reserve', 'comment', 'Warren Nature Reserve is a 2.3 hectares (5.7 acres) Local Nature Reserve in Wooburn in Buckinghamshire. It is owned by Wycombe District Council and managed by the council together with Wooburn and Bourne End parish council. The River Wye runs along the north-west border of the site, providing a habitat for birds such as mallards, herons and kingfishers. The reserve is wooded with a variety of trees such as ash, lime and oak. Animals include badgers, voles, grass snakes, muntjac deer and bats. There is access from Wooburn Park and the road called Wooburn Manor Park'), ('Warren Nature Reserve', 'abstract', 'Warren Nature Reserve is a 2.3 hectares (5.7 acres) Local Nature Reserve in Wooburn in Buckinghamshire. It is owned by Wycombe District Council and managed by the council together with Wooburn and Bourne End parish council. The River Wye runs along the north-west border of the site, providing a habitat for birds such as mallards, herons and kingfishers. The reserve is wooded with a variety of trees such as ash, lime and oak. Animals include badgers, voles, grass snakes, muntjac deer and bats. There is access from Wooburn Park and the road called Wooburn Manor Park Wikimedia Commons has media related to Warren Nature Reserve.')]
('Warren Nature Reserve', 'CONTAINS', 'Muntjac Deer');False;;True;[('Warren Nature Reserve', 'comment', 'Warren Nature Reserve is a 2.3 hectares (5.7 acres) Local Nature Reserve in Wooburn in Buckinghamshire. It is owned by Wycombe District Council and managed by the council together with Wooburn and Bourne End parish council. The River Wye runs along the north-west border of the site, providing a habitat for birds such as mallards, herons and kingfishers. The reserve is wooded with a variety of trees such as ash, lime and oak. Animals include badgers, voles, grass snakes, muntjac deer and bats. There is access from Wooburn Park and the road called Wooburn Manor Park'), ('Warren Nature Reserve', 'abstract', 'Warren Nature Reserve is a 2.3 hectares (5.7 acres) Local Nature Reserve in Wooburn in Buckinghamshire. It is owned by Wycombe District Council and managed by the council together with Wooburn and Bourne End parish council. The River Wye runs along the north-west border of the site, providing a habitat for birds such as mallards, herons and kingfishers. The reserve is wooded with a variety of trees such as ash, lime and oak. Animals include badgers, voles, grass snakes, muntjac deer and bats. There is access from Wooburn Park and the road called Wooburn Manor Park Wikimedia Commons has media related to Warren Nature Reserve.')]
('Warren Nature Reserve', 'CONTAINS', 'Bats');False;;True;[('Warren Nature Reserve', 'comment', 'Warren Nature Reserve is a 2.3 hectares (5.7 acres) Local Nature Reserve in Wooburn in Buckinghamshire. It is owned by Wycombe District Council and managed by the council together with Wooburn and Bourne End parish council. The River Wye runs along the north-west border of the site, providing a habitat for birds such as mallards, herons and kingfishers. The reserve is wooded with a variety of trees such as ash, lime and oak. Animals include badgers, voles, grass snakes, muntjac deer and bats. There is access from Wooburn Park and the road called Wooburn Manor Park'), ('Warren Nature Reserve', 'abstract', 'Warren Nature Reserve is a 2.3 hectares (5.7 acres) Local Nature Reserve in Wooburn in Buckinghamshire. It is owned by Wycombe District Council and managed by the council together with Wooburn and Bourne End parish council. The River Wye runs along the north-west border of the site, providing a habitat for birds such as mallards, herons and kingfishers. The reserve is wooded with a variety of trees such as ash, lime and oak. Animals include badgers, voles, grass snakes, muntjac deer and bats. There is access from Wooburn Park and the road called Wooburn Manor Park Wikimedia Commons has media related to Warren Nature Reserve.')]
('Warren Nature Reserve', 'ACCESS_FROM', 'Wooburn Park');False;;True;[('Warren Nature Reserve', 'comment', 'Warren Nature Reserve is a 2.3 hectares (5.7 acres) Local Nature Reserve in Wooburn in Buckinghamshire. It is owned by Wycombe District Council and managed by the council together with Wooburn and Bourne End parish council. The River Wye runs along the north-west border of the site, providing a habitat for birds such as mallards, herons and kingfishers. The reserve is wooded with a variety of trees such as ash, lime and oak. Animals include badgers, voles, grass snakes, muntjac deer and bats. There is access from Wooburn Park and the road called Wooburn Manor Park'), ('Warren Nature Reserve', 'abstract', 'Warren Nature Reserve is a 2.3 hectares (5.7 acres) Local Nature Reserve in Wooburn in Buckinghamshire. It is owned by Wycombe District Council and managed by the council together with Wooburn and Bourne End parish council. The River Wye runs along the north-west border of the site, providing a habitat for birds such as mallards, herons and kingfishers. The reserve is wooded with a variety of trees such as ash, lime and oak. Animals include badgers, voles, grass snakes, muntjac deer and bats. There is access from Wooburn Park and the road called Wooburn Manor Park Wikimedia Commons has media related to Warren Nature Reserve.'), ('Warren Nature Reserve', 'wikiPageWikiLink', 'Wooburn')]
('Warren Nature Reserve', 'ACCESS_FROM', 'Wooburn Manor Park');False;;True;[('Warren Nature Reserve', 'comment', 'Warren Nature Reserve is a 2.3 hectares (5.7 acres) Local Nature Reserve in Wooburn in Buckinghamshire. It is owned by Wycombe District Council and managed by the council together with Wooburn and Bourne End parish council. The River Wye runs along the north-west border of the site, providing a habitat for birds such as mallards, herons and kingfishers. The reserve is wooded with a variety of trees such as ash, lime and oak. Animals include badgers, voles, grass snakes, muntjac deer and bats. There is access from Wooburn Park and the road called Wooburn Manor Park'), ('Warren Nature Reserve', 'abstract', 'Warren Nature Reserve is a 2.3 hectares (5.7 acres) Local Nature Reserve in Wooburn in Buckinghamshire. It is owned by Wycombe District Council and managed by the council together with Wooburn and Bourne End parish council. The River Wye runs along the north-west border of the site, providing a habitat for birds such as mallards, herons and kingfishers. The reserve is wooded with a variety of trees such as ash, lime and oak. Animals include badgers, voles, grass snakes, muntjac deer and bats. There is access from Wooburn Park and the road called Wooburn Manor Park Wikimedia Commons has media related to Warren Nature Reserve.'), ('Warren Nature Reserve', 'wikiPageWikiLink', 'Wooburn')]
('Los Angeles Kiss', 'MEMBER_OF', 'Arena Football League');False;;True;"[('List of Los Angeles Kiss seasons', 'subject', 'Arena Football League seasons by team'), ('List of Los Angeles Kiss seasons', 'wikiPageWikiLink', 'Arena football'), ('List of Los Angeles Kiss seasons', 'wikiPageWikiLink', 'List of Arena Football League seasons'), ('List of Los Angeles Kiss seasons', 'wikiPageWikiLink', 'Arena Football League seasons by team'), ('List of Los Angeles Kiss seasons', 'wikiPageWikiLink', 'Arena Football League'), ('Los Angeles Kiss', 'comment', ""The Los Angeles Kiss (stylized as LA KISS) were a short-lived professional arena football team based in Anaheim, California, and members of the Arena Football League (AFL). The Kiss joined the AFL as an expansion team after Los Angeles' previous franchise (Los Angeles Avengers) did not return as a part of Arena Football 1. The team's ownership was a group of Gene Simmons and Paul Stanley, members of rock band Kiss, as well as their manager Doc McGhee. The team played its home games at the Honda Center in nearby Anaheim, which they shared with the Anaheim Ducks of the National Hockey League. The team was featured in the AMC series 4th and Loud.""), ('Los Angeles Kiss', 'league', 'Arena Football League \n*National Conference \n**West Division'), ('Los Angeles Kiss', 'abstract', ""The Los Angeles Kiss (stylized as LA KISS) were a short-lived professional arena football team based in Anaheim, California, and members of the Arena Football League (AFL). The Kiss joined the AFL as an expansion team after Los Angeles' previous franchise (Los Angeles Avengers) did not return as a part of Arena Football 1. The team's ownership was a group of Gene Simmons and Paul Stanley, members of rock band Kiss, as well as their manager Doc McGhee. The team played its home games at the Honda Center in nearby Anaheim, which they shared with the Anaheim Ducks of the National Hockey League. The team was featured in the AMC series 4th and Loud.""), ('Category:Los Angeles Kiss', 'broader', 'Defunct Arena Football League teams'), ('Category:Los Angeles Kiss', 'broader', 'Arena Football League in Los Angeles'), ('Los Angeles Kiss', 'wikiPageWikiLink', 'Arena football'), ('Los Angeles Kiss', 'wikiPageWikiLink', 'Arena Football League')]"
('Los Angeles Kiss', 'PARTICIPATED_IN', '2014');False;;True;[('List of Los Angeles Kiss seasons', 'OCCURRED_IN', '2014'), ('List of Los Angeles Kiss seasons', 'OCCURRED_IN', '2014')]
('Los Angeles Kiss', 'PARTICIPATED_IN', '2016');False;;True;[('List of Los Angeles Kiss seasons', 'OCCURRED_IN', '2016'), ('List of Los Angeles Kiss seasons', 'OCCURRED_IN', '2016'), ('List of Los Angeles Kiss seasons', 'OCCURRED_IN', '2016'), ('List of Los Angeles Kiss seasons', 'OCCURRED_IN', '2016'), ('Category:Los Angeles Kiss', 'OCCURRED_IN', '2016'), ('Los Angeles Kiss', 'ESTABLISHED_IN', '2016 disestablishments in California'), ('Los Angeles Kiss', 'ESTABLISHED_IN', '2016 disestablishments in California')]
('Richard Paul Cueroni', 'MEMBER_OF', 'United States Coast Guard');False;;False;
('Richard Paul Cueroni', 'COMMANDANT', 'United States Coast Guard Academy');False;;False;
('Derrick Williams', 'FINALIST', '2007 World Championships In Athletics');False;;True;[('Derrick Williams (hurdler)', 'OCCURRED_IN', '2007'), ('Derrick Williams (hurdler)', 'OCCURRED_IN', '2007'), ('Derrick Williams (hurdler)', 'OCCURRED_IN', '2007'), ('Derrick Williams (hurdler)', 'OCCURRED_IN', '2007'), ('Derrick Williams (hurdler)', 'OCCURRED_IN', '2007'), ('Derrick Williams (hurdler)', 'OCCURRED_IN', '2007')]
('Derrick Williams', 'BIRTHPLACE', 'Ohio');False;;True;[('Derrick Williams (hurdler)', 'subject', 'People from Stark County, Ohio'), ('Derrick Williams (hurdler)', 'subject', 'Track and field athletes from Ohio'), ('Derrick Williams (hurdler)', 'wikiPageWikiLink', 'Stark County, Ohio'), ('Derrick Williams (hurdler)', 'wikiPageWikiLink', 'People from Stark County, Ohio'), ('Derrick Williams (hurdler)', 'wikiPageWikiLink', 'Track and field athletes from Ohio')]
('Derrick Williams', 'RESIDENCE', 'Stark County, Ohio');False;;True;[('Derrick Williams (hurdler)', 'subject', 'People from Stark County, Ohio'), ('Derrick Williams (hurdler)', 'wikiPageWikiLink', 'Stark County, Ohio'), ('Derrick Williams (hurdler)', 'wikiPageWikiLink', 'People from Stark County, Ohio')]
('Derrick Williams', 'AFFILIATION', 'Barton Cougars');False;;True;"[('Derrick Williams (hurdler)', 'subject', ""Barton Cougars men's track and field athletes""), ('Derrick Williams (hurdler)', 'wikiPageWikiLink', ""Barton Cougars men's track and field athletes"")]"
('Blanca Enriquez', 'DIRECTOR', 'Head Start');False;;True;[('Blanca Enriquez', 'comment', 'Blanca Enriquez is an American educator. She is currently the Director of Head Start in the United States.'), ('Blanca Enriquez', 'abstract', 'Blanca Enriquez is an American educator. She is currently the Director of Head Start in the United States.'), ('Blanca Enriquez', 'wikiPageWikiLink', 'Head Start (program)')]
('Blanca Enriquez', 'EDUCATOR_FROM', 'El Paso, Texas');False;;True;[('Blanca Enriquez', 'subject', 'People from El Paso, Texas'), ('Blanca Enriquez', 'wikiPageWikiLink', 'Bowie High School (El Paso, Texas)'), ('Blanca Enriquez', 'wikiPageWikiLink', 'El Paso, Texas'), ('Blanca Enriquez', 'wikiPageWikiLink', 'People from El Paso, Texas')]
('Blanca Enriquez', 'EMIGRANT_FROM', 'Ciudad Juárez');False;;True;[('Blanca Enriquez', 'subject', 'People from Ciudad Juárez'), ('Blanca Enriquez', 'wikiPageWikiLink', 'Ciudad Juárez'), ('Blanca Enriquez', 'wikiPageWikiLink', 'People from Ciudad Juárez')]
('Blanca Enriquez', 'EDUCATOR_FROM', 'Texas');False;;True;[('Blanca Enriquez', 'subject', 'Educators from Texas'), ('Blanca Enriquez', 'subject', 'People from El Paso, Texas'), ('Blanca Enriquez', 'wikiPageWikiLink', 'Bowie High School (El Paso, Texas)'), ('Blanca Enriquez', 'wikiPageWikiLink', 'El Paso, Texas'), ('Blanca Enriquez', 'wikiPageWikiLink', 'Educators from Texas'), ('Blanca Enriquez', 'wikiPageWikiLink', 'People from El Paso, Texas')]
('Cryptophasa Isoneura', 'DESCRIBED_BY', 'Oswald Bertram Lower');False;;True;[('Cryptophasa isoneura', 'wikiPageWikiLink', 'Oswald Bertram Lower')]
