triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Maurice Ordonneau', 'BORN_ON', '18/06/1854');True;[('Maurice Ordonneau', 'BORN_ON', '18/06/1854')];True;[('Maurice Ordonneau', 'BORN_ON', '18/06/1854')]
('Maurice Ordonneau', 'DIED_ON', '14/11/1916');True;[('Maurice Ordonneau', 'DIED_ON', '14/11/1916')];True;[('Maurice Ordonneau', 'DIED_ON', '14/11/1916')]
('Jan Vreman', 'BORN_ON', '17/09/1965');True;[('Jan Vreman', 'BORN_ON', '17/09/1965')];True;[('Jan Vreman', 'BORN_ON', '17/09/1965')]
('Jan Vreman', 'PLAYS_FOR', 'De Graafschap');True;[('Jan Vreman', 'PLAYS_FOR', 'De Graafschap')];True;[('Jan Vreman', 'PLAYS_FOR', 'De Graafschap'), ('Jan Vreman', 'member of sports team', 'De Graafschap')]
('Glider', 'FLIES', 'Gliding');False;;False;
('Glider', 'DESCRIBED_IN', 'None');False;;False;
('Andrew Harrison Leeds', 'STARS_IN', 'Cristela');False;;False;
('Andrew Harrison Leeds', 'STARS_IN', 'Bones');False;;False;
"('Andrew Harrison Leeds', 'STARS_IN', ""Zoey's Extraordinary Playlist"")";False;;False;
('Andrew Harrison Leeds', 'HAS_ORGANIZATION', 'The Groundlings');False;;False;
('2016 IFA Shield', 'HELD_AT', 'Ekalavya Sports Foundation');False;;False;
('2016 IFA Shield', 'HAS_PARTICIPANT', 'Final Match');False;;False;
('Shubham Ghosh', 'AWARDED_TO', 'Prize Money');False;;False;
('Baoringdao Bodo', 'AWARDED_TO', 'Prize Money');False;;False;
('Final Match', 'HAS_RESULT', '2016 IFA Shield');False;;False;
('Charles Henry Crandall', 'HAS_BIRTH_DATE', 'Miami');False;;False;
('Charles Martin Crandall', 'HAS_BIRTH_DATE', 'Cuba');False;;False;
('Niccolò di Tommaso', 'LIVES_IN', 'Florence');False;;True;[('Niccolò di Tommaso', 'BORN_IN', 'Florence'), ('Niccolò di Tommaso', 'place of birth', 'Florence'), ('Niccolò di Tommaso', 'DIED_IN', 'Florence'), ('Niccolò di Tommaso', 'place of death', 'Florence'), ('Niccolò di Tommaso', 'WORKED_IN', 'Florence'), ('Niccolò di Tommaso', 'work location', 'Florence')]
('Niccolò di Tommaso', 'LIVES_IN', 'Naples');False;;False;
('Niccolò di Tommaso', 'LIVES_IN', 'Pistoia');False;;False;
('Niccolò di Tommaso', 'CREATED', 'Coronation of the Virgin');False;;False;
('Niccolò di Tommaso', 'CREATED', 'The Massacre of the Innocents');False;;False;
('Niccolò di Tommaso', 'CREATED', 'Madonna del Parto');False;;False;
('Bulent Diken', 'STUDIED_AT', 'Aarhus School of Architecture');False;;False;
('Bulent Diken', 'HAS_FIELD_OF_STUDY', 'Urban Sociology');False;;False;
('Bulent Diken', 'HAS_FIELD_OF_STUDY', 'Social Theory');False;;False;
('Bulent Diken', 'HAS_FIELD_OF_STUDY', 'Post-structuralism');False;;False;
('Bulent Diken', 'HAS_FIELD_OF_STUDY', 'Nihilism');False;;False;
('Bulent Diken', 'HAS_FIELD_OF_STUDY', 'Political Philosophy');False;;False;
('Bulent Diken', 'HAS_FIELD_OF_STUDY', 'Immigration');False;;False;
('Bulent Diken', 'PARTICIPATES_IN', 'Assistant Professor at Roskilde University');False;;False;
('Drop-in replacement', 'HAS_BENEFIT', 'None');False;;False;
('Drop-in replacement', 'HAS_FEATURE', 'None');False;;False;
('Drop-in replacement', 'HAS_FEATURE', 'None');False;;False;
('Drop-in replacement', 'HAS_FEATURE', 'None');False;;False;
('Drop-in replacement', 'HAS_FEATURE', 'None');False;;False;
('Drop-in replacement', 'HAS_FEATURE', 'None');False;;False;
('Drop-in replacement', 'HAS_FEATURE', 'None');False;;False;
('Drop-in replacement', 'HAS_FEATURE', 'None');False;;False;
('Drop-in replacement', 'IS_A_TYPE_OF', 'None');False;;False;
('John Edwards House', 'BUILT_BY', 'John Edwards');False;;True;[('John Edwards House', 'label', 'John Edwards House'), ('John Edwards House', 'label', 'John Edwards House')]
('John Edwards House', 'USED_AS_HEADQUARTERS', 'Mariot Arbuthnot');False;;False;
('John Edwards House', 'SOLD_TO', 'Henry W. Conner');False;;False;
('John Edwards House', 'OWNED_BY', 'George Walton Williams');False;;False;
('John Edwards House', 'HAS_BUILDING_TYPE', 'Charleston Double House');False;;True;[('John Edwards House', 'instance of', 'house')]
('John Edwards House', 'MADE_OF', 'Black Cypress');False;;False;
('Lenah Jemutai Cheruiyot', 'HAS_OCCUPATION', 'Lenah Jemutai Cheruiyot');False;;True;[('Lenah Cheruiyot', 'HAS_OCCUPATION', 'athletics competitor'), ('Lenah Cheruiyot', 'occupation', 'athletics competitor'), ('Lenah Cheruiyot', 'given name', 'Lenah'), ('Lenah Cheruiyot', 'label', 'Lenah Cheruiyot'), ('Lenah Cheruiyot', 'alternative label', 'Lenah Jemutai Cheruiyot')]
('Lenah Jemutai Cheruiyot', 'PARTICIPATES_IN', 'IAAF World Half Marathon Championships 2002');False;;False;
('Lenah Jemutai Cheruiyot', 'PARTICIPATES_IN', '2008 Paris Marathon');False;;False;
('Lenah Jemutai Cheruiyot', 'PARTICIPATES_IN', 'Venice Marathon');False;;False;
('Lenah Jemutai Cheruiyot', 'PARTICIPATES_IN', 'Humarathon');False;;False;
('Lenah Jemutai Cheruiyot', 'PARTICIPATES_IN', 'Lille Half Marathon');False;;False;
('Lenah Jemutai Cheruiyot', 'PARTICIPATES_IN', 'Paris Half Marathon');False;;False;
('Lenah Jemutai Cheruiyot', 'PARTICIPATES_IN', 'Porto Half Marathon');False;;False;
('Lenah Jemutai Cheruiyot', 'PARTICIPATES_IN', 'CPC Loop Den Haag');False;;False;
('Lenah Jemutai Cheruiyot', 'PARTICIPATES_IN', '20 Kilomètres de Paris');False;;False;
('Moherloob', 'IS_A_TYPE_OF', 'Templeport');False;;True;[('Moherloob', 'description', 'townland in the civil parish of Templeport, County Cavan, Ireland')]
('Moherloob', 'IS_PART_OF', 'Tullyhaw');False;;False;
('Inge Gudmar Edler', 'BORN_ON', '17/03/1911');True;[('Inge Edler', 'BORN_ON', '17/03/1911')];True;[('Inge Edler', 'BORN_ON', '17/03/1911')]
('Inge Gudmar Edler', 'DIED_ON', '06/03/2001');False;;True;[('Inge Edler', 'DIED_ON', '07/03/2001')]
('Inge Gudmar Edler', 'PARTICIPATES_IN', 'Lasker-DeBakey Clinical Medical Research Award');False;;True;[('Inge Edler', 'WON_AWARD', 'Lasker-DeBakey Clinical Medical Research Award'), ('Inge Edler', 'award received', 'Lasker-DeBakey Clinical Medical Research Award')]
('Trachones Field', 'LOCATED_IN', 'Trachones');False;;True;[('Trachones Field', 'LOCATED_IN', 'Greece'), ('Trachones Field', 'LOCATED_IN', 'Alimos Municipality'), ('Trachones Field', 'LOCATED_IN', 'Alimos Municipality'), ('Trachones Field', 'description', 'multi-purpose stadium in Trachones, Alimos, Athens'), ('Trachones Field', 'label', 'Trachones Field'), ('Fie', 'LOCATED_IN', 'Norway'), ('Fie', 'LOCATED_IN', 'Risør Municipality'), ('Fie', 'LOCATED_IN', 'Risør Municipality'), ('Fie', 'LOCATED_IN', 'Democratic Republic of the Congo'), ('Fie', 'LOCATED_IN', 'Bandundu Province'), ('Fie', 'LOCATED_IN', 'Bandundu Province')]
('Trachones Field', 'LOCATED_IN', 'Alimos');True;[('Trachones Field', 'LOCATED_IN', 'Alimos Municipality'), ('Trachones Field', 'LOCATED_IN', 'Alimos Municipality')];True;[('Trachones Field', 'LOCATED_IN', 'Greece'), ('Trachones Field', 'LOCATED_IN', 'Alimos Municipality'), ('Trachones Field', 'LOCATED_IN', 'Alimos Municipality'), ('Trachones Field', 'located in the administrative territorial entity', 'Alimos Municipality'), ('Trachones Field', 'description', 'multi-purpose stadium in Trachones, Alimos, Athens'), ('Fie', 'LOCATED_IN', 'Norway'), ('Fie', 'LOCATED_IN', 'Risør Municipality'), ('Fie', 'LOCATED_IN', 'Risør Municipality'), ('Fie', 'LOCATED_IN', 'Democratic Republic of the Congo'), ('Fie', 'LOCATED_IN', 'Bandundu Province'), ('Fie', 'LOCATED_IN', 'Bandundu Province')]
('Trachones', 'LOCATED_IN', 'Greece');True;[('Trachones Field', 'LOCATED_IN', 'Greece')];True;[('Trachones Field', 'LOCATED_IN', 'Greece'), ('Trachones Field', 'country', 'Greece'), ('Trachones Field', 'LOCATED_IN', 'Alimos Municipality'), ('Trachones Field', 'LOCATED_IN', 'Alimos Municipality')]
('Alimos', 'LOCATED_IN', 'Greece');True;[('A.O.T. Alimos F.C.', 'LOCATED_IN', 'Greece')];True;[('A.O.T. Alimos F.C.', 'LOCATED_IN', 'Greece'), ('A.O.T. Alimos F.C.', 'country', 'Greece')]
('A.O.T. Alimos F.C.', 'HAS_HOME_GROUND', 'Trachones Field');True;[('A.O.T. Alimos F.C.', 'HAS_HOME_GROUND', 'Trachones Field')];True;[('A.O.T. Alimos F.C.', 'HAS_HOME_GROUND', 'Trachones Field'), ('A.O.T. Alimos F.C.', 'home venue', 'Trachones Field')]
('Trachones F.C.', 'HAS_HOME_GROUND', 'Trachones Field');False;;False;
('Sir John William Bowen', 'BORN_ON', '08/05/1876');True;[('William Bowen', 'BORN_ON', '08/05/1876')];True;[('William Bowen', 'BORN_ON', '08/05/1876')]
('Sir John William Bowen', 'DIED_ON', '01/04/1965');True;[('William Bowen', 'DIED_ON', '01/04/1965')];True;[('William Bowen', 'DIED_ON', '01/04/1965')]
('Sir John William Bowen', 'BORN_IN', 'Gowerton');True;[('William Bowen', 'BORN_IN', 'Gowerton')];True;[('William Bowen', 'BORN_IN', 'Gowerton'), ('William Bowen', 'place of birth', 'Gowerton')]
('Sir John William Bowen', 'PARTICIPATES_IN', '1918 General Election');False;;False;
('Sir John William Bowen', 'PARTICIPATES_IN', '1922 General Election');False;;False;
('Sir John William Bowen', 'PARTICIPATES_IN', '1929 General Election');False;;True;[('William Bowen', 'candidacy in election', '1929 United Kingdom general election')]
('Sir John William Bowen', 'PARTICIPATES_IN', '1931 General Election');False;;False;
('Sir John William Bowen', 'PARTICIPATES_IN', '1940 London County Council Election');False;;False;
('Sir John William Bowen', 'HAS_OCCUPATION', '1953 Coronation Honours List');False;;True;[('William Bowen', 'HAS_OCCUPATION', 'politician'), ('William Bowen', 'occupation', 'politician'), ('William Bowen', 'HAS_OCCUPATION', 'trade unionist'), ('William Bowen', 'occupation', 'trade unionist')]
('Vafa Huseynova', 'PARTICIPATES_IN', '2008 Summer Olympics');False;;True;[('Vafa Huseynova', 'PARTICIPATED_IN', '2008 Summer Olympics'), ('Vafa Huseynova', 'participant in', '2008 Summer Olympics')]
('Vafa Huseynova', 'PARTICIPATES_IN', '2005 World Rhythmic Gymnastics Championships');False;;True;[('Vafa Huseynova', 'HAS_OCCUPATION', 'rhythmic gymnast'), ('Vafa Huseynova', 'occupation', 'rhythmic gymnast'), ('Vafa Huseynova', 'sport', 'rhythmic gymnastics')]
('Vafa Huseynova', 'PARTICIPATES_IN', '2007 World Rhythmic Gymnastics Championships');False;;True;[('Vafa Huseynova', 'HAS_OCCUPATION', 'rhythmic gymnast'), ('Vafa Huseynova', 'occupation', 'rhythmic gymnast'), ('Vafa Huseynova', 'sport', 'rhythmic gymnastics')]
('Vafa Huseynova', 'PARTICIPATES_IN', '2009 World Rhythmic Gymnastics Championships');False;;True;[('Vafa Huseynova', 'HAS_OCCUPATION', 'rhythmic gymnast'), ('Vafa Huseynova', 'occupation', 'rhythmic gymnast'), ('Vafa Huseynova', 'sport', 'rhythmic gymnastics')]
('Ania Ruiz', 'PARTICIPATES_IN', '2013 FIVB Volleyball World Grand Prix');False;;True;[('Ania Ruiz', 'sport', 'volleyball')]
('Ania Ruiz', 'PLAYS_FOR', 'Bayamon');False;;False;
('Simon Proulx-Sénécal', 'BORN_IN', 'Canadian');False;;True;[('Simon Proulx-Sénécal', 'BORN_IN', 'LaSalle'), ('Simon Proulx-Sénécal', 'description', 'Canadian ice dancer')]
('Simon Proulx-Sénécal', 'HAS_NATIONALITY', 'Canadian');False;;True;[('Simon Proulx-Sénécal', 'HAS_NATIONALITY', 'Canada'), ('Simon Proulx-Sénécal', 'HAS_NATIONALITY', 'Armenia'), ('Simon Proulx-Sénécal', 'description', 'Canadian ice dancer')]
('Simon Proulx-Sénécal', 'HAS_NATIONALITY', 'Armenian');True;[('Simon Proulx-Sénécal', 'HAS_NATIONALITY', 'Armenia')];True;[('Simon Proulx-Sénécal', 'HAS_NATIONALITY', 'Canada'), ('Simon Proulx-Sénécal', 'HAS_NATIONALITY', 'Armenia'), ('Simon Proulx-Sénécal', 'country of citizenship', 'Armenia'), ('Simon Proulx-Sénécal', 'country for sport', 'Armenia')]
('Simon Proulx-Sénécal', 'PARTICIPATES_IN', '2015 Golden Spin of Zagreb');False;;False;
('Simon Proulx-Sénécal', 'PARTICIPATES_IN', 'European Championships');False;;True;[('Simon Proulx-Sénécal', 'PARTICIPATED_IN', '2016 European Figure Skating Championships - ice dancing'), ('Simon Proulx-Sénécal', 'participant in', '2016 European Figure Skating Championships - ice dancing'), ('Simon Proulx-Sénécal', 'PARTICIPATED_IN', '2017 European Figure Skating Championships - ice dancing'), ('Simon Proulx-Sénécal', 'participant in', '2017 European Figure Skating Championships - ice dancing'), ('Simon Proulx-Sénécal', 'PARTICIPATED_IN', '2018 European Figure Skating Championships - ice dancing'), ('Simon Proulx-Sénécal', 'participant in', '2018 European Figure Skating Championships - ice dancing')]
('Simon Proulx-Sénécal', 'PARTICIPATES_IN', '2022 Winter Olympics');False;;False;
('Simon Proulx-Sénécal', 'HAS_OCCUPATION', 'None');False;;True;[('Simon Proulx-Sénécal', 'HAS_OCCUPATION', 'ice dancer'), ('Simon Proulx-Sénécal', 'occupation', 'ice dancer')]
('Vincenzo Ercolano', 'DIED_ON', '29/10/1586');True;[('Vincenzo Ercolano', 'DIED_ON', '29/10/1586')];True;[('Vincenzo Ercolano', 'DIED_ON', '29/10/1586')]
('Vincenzo Ercolano', 'HAS_OCCUPATION', '1579');False;;True;[('Vincenzo Ercolano', 'HAS_OCCUPATION', 'Catholic priest'), ('Vincenzo Ercolano', 'occupation', 'Catholic priest'), ('Vincenzo Ercolano', 'HAS_OCCUPATION', 'Catholic bishop'), ('Vincenzo Ercolano', 'occupation', 'Catholic bishop')]
('Vincenzo Ercolano', 'HAS_OCCUPATION', '1573');False;;True;[('Vincenzo Ercolano', 'HAS_OCCUPATION', 'Catholic priest'), ('Vincenzo Ercolano', 'occupation', 'Catholic priest'), ('Vincenzo Ercolano', 'HAS_OCCUPATION', 'Catholic bishop'), ('Vincenzo Ercolano', 'occupation', 'Catholic bishop')]
('Vincenzo Ercolano', 'HAS_OCCUPATION', '1569');False;;True;[('Vincenzo Ercolano', 'HAS_OCCUPATION', 'Catholic priest'), ('Vincenzo Ercolano', 'occupation', 'Catholic priest'), ('Vincenzo Ercolano', 'HAS_OCCUPATION', 'Catholic bishop'), ('Vincenzo Ercolano', 'occupation', 'Catholic bishop')]
('Volcanic Eifel Nature Park', 'HAS_MOUNTAIN', 'Ernstberg');False;;False;
('Volcanic Eifel Nature Park', 'HAS_MOUNTAIN', 'Hohe Acht');False;;False;
