triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Usera', 'PART_OF', 'Madrid');False;;True;[('Usera', 'comment', 'Usera is a district of Madrid, Spain. It lies on the southern (right) bank of the Manzanares. It is home to about a 10% of the Chinese citizens in the whole Madrid region.'), ('Usera', 'abstract', 'Usera is a district of Madrid, Spain. It lies on the southern (right) bank of the Manzanares. It is home to about a 10% of the Chinese citizens in the whole Madrid region.'), ('Usera', 'type', 'WikicatDistrictsOfMadrid'), ('Category:Usera', 'broader', 'Districts of Madrid'), ('Usera', 'subject', 'Districts of Madrid'), ('Usera', 'wikiPageWikiLink', 'San Fermín-Orcasur (Madrid Metro)'), ('Usera', 'wikiPageWikiLink', 'San Fermín (Madrid)'), ('Usera', 'wikiPageWikiLink', 'Districts of Madrid'), ('Usera', 'wikiPageWikiLink', 'Hospital 12 de Octubre (Madrid Metro)'), ('Usera', 'wikiPageWikiLink', 'Usera (Madrid Metro)'), ('Usera', 'wikiPageWikiLink', 'Line 6 (Madrid Metro)'), ('Usera', 'wikiPageWikiLink', 'Community of Madrid'), ('Usera', 'wikiPageWikiLink', 'Line 11 (Madrid Metro)'), ('Usera', 'wikiPageWikiLink', 'Line 3 (Madrid Metro)'), ('Usera', 'wikiPageWikiLink', 'Madrid'), ('Usera', 'wikiPageWikiLink', 'Madrid Metro'), ('Usera', 'wikiPageWikiLink', 'Madrid Open (tennis)'), ('Usera', 'wikiPageWikiLink', 'Empresa Municipal de Transportes de Madrid'), ('Usera', 'wikiPageWikiLink', 'C-5 (Cercanías Madrid)'), ('Usera', 'wikiPageWikiLink', 'Cercanías Madrid'), ('Usera', 'wikiPageWikiLink', 'Districts of Madrid'), ('Usera', 'wikiPageWikiLink', 'Almendrales (Madrid Metro)'), ('Usera', 'wikiPageWikiLink', 'Plaza Elíptica (Madrid Metro)'), ('Usera', 'wikiPageWikiLink', 'Villaverde (Madrid)'), ('Usera', 'wikiPageWikiLink', 'File:201803 Jin Yun Shao Bing at Usera, Madrid.jpg'), ('Usera', 'wikiPageWikiLink', 'File:Barrios del Distrito de Usera (Madrid).svg'), ('Usera', 'sameAs', 'Usera (Madrid)'), ('Usera', 'settlementType', 'Districts of Madrid'), ('Usera', 'subdivisionName', 'Community of Madrid'), ('Usera', 'subdivisionName', 'Madrid'), ('Usera', 'subdivision', 'Community of Madrid'), ('Usera', 'subdivision', 'Madrid'), ('Usera', 'type', 'Districts of Madrid'), ('Usera', 'comment', 'Usera is a district of Madrid, Spain. It lies on the southern (right) bank of the Manzanares. It is home to about a 10% of the Chinese citizens in the whole Madrid region.'), ('Usera', 'abstract', 'Usera is a district of Madrid, Spain. It lies on the southern (right) bank of the Manzanares. It is home to about a 10% of the Chinese citizens in the whole Madrid region.'), ('Usera', 'type', 'WikicatDistrictsOfMadrid'), ('Category:Usera', 'broader', 'Districts of Madrid'), ('Usera', 'subject', 'Districts of Madrid'), ('Usera', 'wikiPageWikiLink', 'San Fermín-Orcasur (Madrid Metro)'), ('Usera', 'wikiPageWikiLink', 'San Fermín (Madrid)'), ('Usera', 'wikiPageWikiLink', 'Districts of Madrid'), ('Usera', 'wikiPageWikiLink', 'Hospital 12 de Octubre (Madrid Metro)'), ('Usera', 'wikiPageWikiLink', 'Usera (Madrid Metro)'), ('Usera', 'wikiPageWikiLink', 'Line 6 (Madrid Metro)'), ('Usera', 'wikiPageWikiLink', 'Community of Madrid'), ('Usera', 'wikiPageWikiLink', 'Line 11 (Madrid Metro)'), ('Usera', 'wikiPageWikiLink', 'Line 3 (Madrid Metro)'), ('Usera', 'wikiPageWikiLink', 'Madrid'), ('Usera', 'wikiPageWikiLink', 'Madrid Metro'), ('Usera', 'wikiPageWikiLink', 'Madrid Open (tennis)'), ('Usera', 'wikiPageWikiLink', 'Empresa Municipal de Transportes de Madrid'), ('Usera', 'wikiPageWikiLink', 'C-5 (Cercanías Madrid)'), ('Usera', 'wikiPageWikiLink', 'Cercanías Madrid'), ('Usera', 'wikiPageWikiLink', 'Districts of Madrid'), ('Usera', 'wikiPageWikiLink', 'Almendrales (Madrid Metro)'), ('Usera', 'wikiPageWikiLink', 'Plaza Elíptica (Madrid Metro)'), ('Usera', 'wikiPageWikiLink', 'Villaverde (Madrid)'), ('Usera', 'wikiPageWikiLink', 'File:201803 Jin Yun Shao Bing at Usera, Madrid.jpg'), ('Usera', 'wikiPageWikiLink', 'File:Barrios del Distrito de Usera (Madrid).svg'), ('Usera', 'sameAs', 'Usera (Madrid)'), ('Usera', 'settlementType', 'Districts of Madrid'), ('Usera', 'subdivisionName', 'Community of Madrid'), ('Usera', 'subdivisionName', 'Madrid'), ('Usera', 'subdivision', 'Community of Madrid'), ('Usera', 'subdivision', 'Madrid'), ('Usera', 'type', 'Districts of Madrid')]
('Himyar ibn al-Harith', 'PART_OF', 'Abbasid Caliphate');False;;True;"[('Himyar ibn al-Harith', 'comment', ""Himyar ibn al-Harith (Arabic: حمير بن الحارث) was the last governor of the Yemen for the Abbasid Caliphate, prior to the Yu'firid conquest of Sana'a in 847. Himyar was appointed to the Yemen by al-Mutawakkil in 847, following the departure of Ja'far ibn Dinar al-Khayyat from the province. He was quickly forced to confront the Yu'firids, whose rebellion had already consumed the Yemeni highlands for over a decade, but was defeated in battle and forced to flee. Himyar then departed from the Yemen, allowing the Yu'firids to enter the chief city of Sana'a and occupy much of the country between Sana'a and .""), ('Himyar ibn al-Harith', 'abstract', ""Himyar ibn al-Harith (Arabic: حمير بن الحارث) was the last governor of the Yemen for the Abbasid Caliphate, prior to the Yu'firid conquest of Sana'a in 847. Himyar was appointed to the Yemen by al-Mutawakkil in 847, following the departure of Ja'far ibn Dinar al-Khayyat from the province. He was quickly forced to confront the Yu'firids, whose rebellion had already consumed the Yemeni highlands for over a decade, but was defeated in battle and forced to flee. Himyar then departed from the Yemen, allowing the Yu'firids to enter the chief city of Sana'a and occupy much of the country between Sana'a and .""), ('Himyar ibn al-Harith', 'subject', '9th-century people from the Abbasid Caliphate'), ('Himyar ibn al-Harith', 'wikiPageWikiLink', 'Abbasid'), ('Himyar ibn al-Harith', 'wikiPageWikiLink', '9th-century people from the Abbasid Caliphate'), ('Himyar ibn al-Harith', 'wikiPageWikiLink', 'Abbasid Caliphate')]"
"(""Yu'firid conquest of Sana'a"", 'OCCURRED_IN', ""Sana'a"")";False;;False;
"(""Yu'firid conquest of Sana'a"", 'OCCURRED_IN', 'Yemen')";False;;False;
('Podolian cattle', 'ORIGINATES_FROM', 'Podolian steppe');False;;True;[('Podolian cattle', 'wikiPageWikiLink', 'Podolian')]
('Samarai Islands', 'PART_OF', 'Louisiade Archipelago');False;;True;[('Samarai Islands', 'comment', 'The Samarai Islands archipelago, part of the larger Louisiade Archipelago, is located 50 kilometres (31 mi) southeast of mainland New Guinea island, within the nation of Papua New Guinea.'), ('Samarai Islands', 'abstract', 'The Samarai Islands archipelago, part of the larger Louisiade Archipelago, is located 50 kilometres (31 mi) southeast of mainland New Guinea island, within the nation of Papua New Guinea.'), ('Samarai Islands', 'subject', 'Louisiade Archipelago'), ('Samarai Islands', 'wikiPageWikiLink', 'Archipelago'), ('Samarai Islands', 'wikiPageWikiLink', 'Louisiade Archipelago'), ('Samarai Islands', 'wikiPageWikiLink', 'Louisiade Archipelago'), ('Samarai Islands', 'wikiPageWikiLink', 'File:Louisiade archipelago.jpg'), ('Samarai Islands', 'archipelago', 'Louisiade Archipelago'), ('Samarai Islands', 'archipelago', 'Louisiade Archipelago')]
('Louisiade Archipelago', 'PART_OF', 'Papua New Guinea');False;;True;[('Louisiade Archipelago', 'comment', 'The Louisiade Archipelago is a string of ten larger volcanic islands frequently fringed by coral reefs, and 90 smaller coral islands in Papua New Guinea. It is located 200 km southeast of New Guinea, stretching over more than 160 kilometres (99 mi) and spread over an ocean area of 26,000 square kilometres (10,000 sq mi) between the Solomon Sea to the north and the Coral Sea to the south. The aggregate land area of the islands is about 1,871 square kilometres (722 sq mi), with Vanatinai (Tagula) being the largest.'), ('Louisiade Archipelago', 'mapCaption', 'Map of Papua New Guinea'), ('Louisiade Archipelago', 'mapImage', 'Papua new guinea milne bay province.png'), ('Louisiade Archipelago', 'abstract', 'The Louisiade Archipelago is a string of ten larger volcanic islands frequently fringed by coral reefs, and 90 smaller coral islands in Papua New Guinea. It is located 200 km southeast of New Guinea, stretching over more than 160 kilometres (99 mi) and spread over an ocean area of 26,000 square kilometres (10,000 sq mi) between the Solomon Sea to the north and the Coral Sea to the south. The aggregate land area of the islands is about 1,871 square kilometres (722 sq mi), with Vanatinai (Tagula) being the largest. , Samarai and Sariba lie closest to New Guinea, while Misima, Vanatinai, and Rossel islands lie further east.'), ('Category:Louisiade Archipelago', 'broader', 'Archipelagoes of Papua New Guinea'), ('Louisiade Archipelago', 'subject', 'Archipelagoes of Papua New Guinea'), ('Louisiade Archipelago', 'subject', 'Volcanoes of Papua New Guinea'), ('Louisiade Archipelago', 'subject', 'Ecoregions of Papua New Guinea'), ('Louisiade Archipelago', 'subject', 'Lists of islands of Papua New Guinea'), ('Louisiade Archipelago', 'wikiPageWikiLink', 'List of islands of Papua New Guinea'), ('Louisiade Archipelago', 'wikiPageWikiLink', 'Archipelagoes of Papua New Guinea'), ('Louisiade Archipelago', 'wikiPageWikiLink', 'Volcanoes of Papua New Guinea'), ('Louisiade Archipelago', 'wikiPageWikiLink', 'East Island, Papua New Guinea'), ('Louisiade Archipelago', 'wikiPageWikiLink', 'Papua New Guinea'), ('Louisiade Archipelago', 'wikiPageWikiLink', 'Ecoregions of Papua New Guinea'), ('Louisiade Archipelago', 'wikiPageWikiLink', 'Hastings Island (Papua New Guinea)'), ('Louisiade Archipelago', 'wikiPageWikiLink', 'Lists of islands of Papua New Guinea'), ('Louisiade Archipelago', 'wikiPageWikiLink', 'New Guinea'), ('Louisiade Archipelago', 'wikiPageWikiLink', 'Mwana, Papua New Guinea')]
('Samarai Islands', 'LOCATED_IN', 'Milne Bay Province');False;;True;[('Samarai Islands', 'countryAdminDivisionsTitle', 'Province'), ('Samarai Islands', 'subject', 'Islands of Milne Bay Province'), ('Samarai Islands', 'subject', 'Geography of Milne Bay Province'), ('Samarai Islands', 'wikiPageWikiLink', 'Islands of Milne Bay Province'), ('Samarai Islands', 'wikiPageWikiLink', 'Geography of Milne Bay Province'), ('Samarai Islands', 'wikiPageWikiLink', 'Milne Bay Province'), ('Samarai Islands', 'LOCATED_IN', 'Papua New Guinea'), ('Samarai Islands', 'countryAdminDivisions', 'Milne Bay Province'), ('Samarai Islands', 'LOCATED_IN', 'Papua New Guinea')]
('Frederick Charles Bartholomew', 'BORN_ON', '03/01/1885');False;;False;
('Frederick Charles Bartholomew', 'DIED_ON', '1979');False;;False;
('Frederick Charles Bartholomew', 'HAS_NATIONALITY', 'English');False;;False;
('Frederick Charles Bartholomew', 'BORN_IN', 'Reading');False;;False;
('Frederick Charles Bartholomew', 'PLAYS_FOR', 'Reading F.C.');False;;False;
('Reading F.C.', 'PART_OF', 'Reading');False;;True;"[('Category:Reading F.C.', 'label', 'Reading F.C.'), ('Reading F.C.', 'label', 'Reading F.C.'), ('Reading F.C.', 'name', 'Reading'), ('Reading F.C.', 'name', 'Reading Football Club'), ('Category:Reading F.C.', 'prefLabel', 'Reading F.C.'), ('Reading F.C.', 'clubname', 'Reading'), ('Reading F.C.', 'fullname', 'Reading Football Club'), ('Reading F.C.', 'differentFrom', 'Reading F.C. Women'), ('Reading F.C.', 'differentFrom', 'Reading Royals'), ('Reading F.C.', 'seeAlso', ""Supporters' Trust at Reading""), ('Category:Reading F.C.', 'broader', 'Sport in Reading, Berkshire'), ('Category:Reading F.C.', 'broader', 'Football clubs in Reading'), ('Reading F.C.', 'subject', 'Sport in Reading, Berkshire'), ('Reading F.C.', 'subject', 'Reading F.C.'), ('Reading F.C.', 'wikiPageWikiLink', 'Sport in Reading, Berkshire'), ('Reading F.C.', 'wikiPageWikiLink', 'University of Reading')]"
('Wowei River', 'LOCATED_IN', 'Southwest Papua');False;;False;
('Wowei River', 'LOCATED_IN', 'Tambrauw Regency');False;;True;[('Wowei River', 'comment', 'The Wowei River (also Wewe or Wawe) is a river in northern West Papua province, Indonesia. It flows in the Tambrauw Regency and discharges into the Pacific Ocean.'), ('Wowei River', 'abstract', 'The Wowei River (also Wewe or Wawe) is a river in northern West Papua province, Indonesia. It flows in the Tambrauw Regency and discharges into the Pacific Ocean.'), ('Wowei River', 'wikiPageWikiLink', 'Tambrauw Regency'), ('Wowei River', 'mouthLocation', 'Tambrauw Regency'), ('Wowei River', 'mouthMountain', 'Tambrauw Regency'), ('Wowei River', 'mouthPlace', 'Tambrauw Regency')]
('Wowei River', 'TRIBUTARY_OF', 'Pacific Ocean');False;;True;[('Wowei River', 'comment', 'The Wowei River (also Wewe or Wawe) is a river in northern West Papua province, Indonesia. It flows in the Tambrauw Regency and discharges into the Pacific Ocean.'), ('Wowei River', 'abstract', 'The Wowei River (also Wewe or Wawe) is a river in northern West Papua province, Indonesia. It flows in the Tambrauw Regency and discharges into the Pacific Ocean.'), ('Wowei River', 'mouth', 'Pacific Ocean')]
('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'LOCATED_IN', 'Tangail');True;[('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'LOCATED_IN', 'Tangail'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'LOCATED_IN', 'Tangail')];True;"[('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'comment', ""Govt. Sheikh Fazilatunnesa Mujib Mohila College (Bengali: সরকারী শেখ ফজিলাতুন নেসা মুজিব মহিলা মহাবিদ্যালয়), also called Govt. Sheikh Fazilatunnesa Mujib Women's College, located in Zila Sadar Road, Tangail, is a government financed women's college affiliated with Bangladesh National University. The college emerged as an ideal institution while Tangail was lacking on quality educational institutions in 2000s.""), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'name', 'Govt. Sheikh Fazilatunnesa Mujib Mohila College, Tangail'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'name', 'Govt. Sheikh Fazilatunnesa Mujib Mohila College, Tangail'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'abstract', ""Govt. Sheikh Fazilatunnesa Mujib Mohila College (Bengali: সরকারী শেখ ফজিলাতুন নেসা মুজিব মহিলা মহাবিদ্যালয়), also called Govt. Sheikh Fazilatunnesa Mujib Women's College, located in Zila Sadar Road, Tangail, is a government financed women's college affiliated with Bangladesh National University. The college emerged as an ideal institution while Tangail was lacking on quality educational institutions in 2000s.""), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'subject', 'Tangail City'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'subject', 'Universities and colleges in Tangail District'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'subject', 'Colleges in Tangail District'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'subject', 'Organisations based in Tangail'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'wikiPageWikiLink', 'Tangail City'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'wikiPageWikiLink', 'Universities and colleges in Tangail District'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'wikiPageWikiLink', 'Tangail'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'wikiPageWikiLink', 'Colleges in Tangail District'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'wikiPageWikiLink', 'Organisations based in Tangail'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'LOCATED_IN', 'Tangail'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'city', 'Tangail'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'LOCATED_IN', 'Bangladesh'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'LOCATED_IN', 'Tangail'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'city', 'Tangail'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'LOCATED_IN', 'Bangladesh')]"
('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'AFFILIATED_WITH', 'Bangladesh National University');False;;True;"[('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'comment', ""Govt. Sheikh Fazilatunnesa Mujib Mohila College (Bengali: সরকারী শেখ ফজিলাতুন নেসা মুজিব মহিলা মহাবিদ্যালয়), also called Govt. Sheikh Fazilatunnesa Mujib Women's College, located in Zila Sadar Road, Tangail, is a government financed women's college affiliated with Bangladesh National University. The college emerged as an ideal institution while Tangail was lacking on quality educational institutions in 2000s.""), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'abstract', ""Govt. Sheikh Fazilatunnesa Mujib Mohila College (Bengali: সরকারী শেখ ফজিলাতুন নেসা মুজিব মহিলা মহাবিদ্যালয়), also called Govt. Sheikh Fazilatunnesa Mujib Women's College, located in Zila Sadar Road, Tangail, is a government financed women's college affiliated with Bangladesh National University. The college emerged as an ideal institution while Tangail was lacking on quality educational institutions in 2000s.""), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'type', 'university'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'type', 'university'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'wikiPageWikiLink', 'Bangladesh'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'wikiPageWikiLink', 'Bangladesh National University'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'LOCATED_IN', 'Bangladesh'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'country', 'Bangladesh'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'LOCATED_IN', 'Bangladesh'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'country', 'Bangladesh')]"
('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'ESTABLISHED_IN', '1999');True;[('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'ESTABLISHED_IN', '1999'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'ESTABLISHED_IN', '1999')];True;[('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'OCCURRED_IN', '1999'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'ESTABLISHED_IN', '1999'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'OCCURRED_IN', '1999'), ('Govt. Sheikh Fazilatunnesa Mujib Mohila College', 'ESTABLISHED_IN', '1999')]
('XHNAL-FM', 'BROADCASTS_IN', 'Tonalá');False;;True;[('XHNAL-FM', 'callsignMeaning', 'ToNALá'), ('XHNAL-FM', 'wikiPageWikiLink', 'Tonalá, Chiapas'), ('XHNAL-FM', 'area', 'Tonalá, Chiapas'), ('XHNAL-FM', 'LOCATED_IN', 'Tonalá, Chiapas'), ('XHNAL-FM', 'city', 'Tonalá, Chiapas'), ('XHNAL-FM', 'broadcastArea', 'Tonalá, Chiapas'), ('XHNAL-FM', 'LOCATED_IN', 'Tonalá, Chiapas'), ('XHNAL-FM', 'city', 'Tonalá, Chiapas')]
('XHNAL-FM', 'OPERATES', 'Radio Chiapas');False;;True;[('XHNAL-FM', 'subject', 'Radio stations in Chiapas'), ('XHNAL-FM', 'wikiPageWikiLink', 'Radio stations in Chiapas')]
('Radio Chiapas', 'LOCATED_IN', 'Chiapas');False;;True;[('Chiapas', 'label', 'Chiapas'), ('Chiapas', 'name', 'Chiapas'), ('Chiapas', 'name', 'Chiapas'), ('Chiapas', 'footnotes', 'a. By the will of the people of Chiapas expressed by direct vote for incorporation into the Federation.'), ('Chiapas', 'mapCaption', 'State of Chiapas within Mexico'), ('Chiapas', 'title', 'Religion in Chiapas'), ('Chiapas', 'seeAlso', 'http://dbpedia.org/resource/Spanish conquest of Chiapas'), ('Chiapas', 'homepage', 'http://www.chiapas.gob.mx/%7CGovernment'), ('Chiapas', 'subject', 'Chiapas'), ('Chiapas', 'wikiPageWikiLink', 'San Fernando, Chiapas'), ('Chiapas', 'wikiPageWikiLink', 'Chiapas'), ('Chiapas', 'wikiPageWikiLink', 'Arriaga, Chiapas'), ('Chiapas', 'wikiPageWikiLink', 'Chiapas Depression dry forests'), ('Chiapas', 'wikiPageWikiLink', 'Chiapas montane forests'), ('Chiapas', 'wikiPageWikiLink', 'Ciudad Hidalgo, Chiapas'), ('Chiapas', 'wikiPageWikiLink', 'El Bosque, Chiapas'), ('Chiapas', 'wikiPageWikiLink', 'Municipalities of Chiapas')]
('Tonalá', 'LOCATED_IN', 'Chiapas');False;;True;[('Tonalá', 'wikiPageWikiLink', 'Chiapas highlands'), ('Tonalá', 'wikiPageWikiLink', 'Tonalá, Chiapas'), ('Tonalá', 'wikiPageDisambiguates', 'Tonalá, Chiapas')]
('Chiapas', 'LOCATED_IN', 'Mexico');False;;True;[('Chiapas', 'leaderName', '• link=Ecologist Green Party of Mexico|23px Luis Armando Melgar Bravo'), ('Chiapas', 'leaderName', '• link=Ecologist Green Party of Mexico|23px Juan Pablo Montes de Oca Avendaño'), ('Chiapas', 'leaderName', '• link=Ecologist Green Party of Mexico|23px Roberto Rubio Montejo'), ('Chiapas', 'mapCaption', 'State of Chiapas within Mexico'), ('Chiapas', 'type', 'WikicatStatesOfMexico'), ('Category:Chiapas', 'broader', 'http://dbpedia.org/resource/Category:States of Mexico'), ('Chiapas', 'subject', 'States of Mexico'), ('Chiapas', 'subject', 'Former countries of Mexico'), ('Chiapas', 'wikiPageWikiLink', 'President of Mexico'), ('Chiapas', 'wikiPageWikiLink', 'List of cities in Mexico'), ('Chiapas', 'wikiPageWikiLink', 'List of newspapers in Mexico'), ('Chiapas', 'wikiPageWikiLink', 'Postal codes in Mexico'), ('Chiapas', 'wikiPageWikiLink', 'File:Morena logo (Mexico).svg'), ('Chiapas', 'wikiPageWikiLink', 'Constitution of Mexico'), ('Chiapas', 'wikiPageWikiLink', 'Traditional fixed markets in Mexico')]
('XHNAL-FM', 'ESTABLISHED_IN', '1994');False;;True;[('XHNAL-FM', 'OCCURRED_IN', '1994'), ('XHNAL-FM', 'OCCURRED_IN', '1994')]
('Protium copal', 'ENDEMIC_TO', 'Mexico');False;;True;[('Protium copal', 'comment', 'Protium copal, commonly known as the copal tree, is a species of tree endemic to Mexico and Central America. It is found in wet tropical forests, preferring heavy shade. It grows to 30 metres (98 ft) in height and has long leathery leaves. The fruits are small (2–3 cm) and smooth, with a single pit. The dried sap of the tree is known as copal. It is commonly used as an incense, similar to frankincense.'), ('Protium copal', 'abstract', 'Protium copal, commonly known as the copal tree, is a species of tree endemic to Mexico and Central America. It is found in wet tropical forests, preferring heavy shade. It grows to 30 metres (98 ft) in height and has long leathery leaves. The fruits are small (2–3 cm) and smooth, with a single pit. The dried sap of the tree is known as copal. It is commonly used as an incense, similar to frankincense.'), ('Protium copal', 'subject', 'Cloud forest flora of Mexico'), ('Protium copal', 'subject', 'Trees of Mexico'), ('Protium copal', 'wikiPageWikiLink', 'Cloud forest flora of Mexico'), ('Protium copal', 'wikiPageWikiLink', 'Trees of Mexico'), ('Protium copal', 'wikiPageWikiLink', 'Mexico')]
('Protium copal', 'ENDEMIC_TO', 'Central America');False;;True;[('Protium copal', 'comment', 'Protium copal, commonly known as the copal tree, is a species of tree endemic to Mexico and Central America. It is found in wet tropical forests, preferring heavy shade. It grows to 30 metres (98 ft) in height and has long leathery leaves. The fruits are small (2–3 cm) and smooth, with a single pit. The dried sap of the tree is known as copal. It is commonly used as an incense, similar to frankincense.'), ('Protium copal', 'abstract', 'Protium copal, commonly known as the copal tree, is a species of tree endemic to Mexico and Central America. It is found in wet tropical forests, preferring heavy shade. It grows to 30 metres (98 ft) in height and has long leathery leaves. The fruits are small (2–3 cm) and smooth, with a single pit. The dried sap of the tree is known as copal. It is commonly used as an incense, similar to frankincense.'), ('Protium copal', 'wikiPageWikiLink', 'Central America')]
